TIME[ns],    Itot[uA],
5.46133    -0.349751
5.46705    -0.348799
5.47277    -0.349891
5.4785    -0.348866
5.48422    -0.350642
5.48995    -0.348905
5.49567    -0.347991
5.5014    -0.34928
5.50712    -0.348207
5.51285    -0.347456
5.51857    -0.348385
5.52429    -0.347572
5.53002    -0.349196
5.53574    -0.347555
5.54147    -0.346586
5.54719    -0.347875
5.55292    -0.346676
5.55864    -0.346031
5.56437    -0.347057
5.57009    -0.346026
5.57582    -0.347792
5.58154    -0.346043
5.58726    -0.34525
5.59299    -0.346471
5.59871    -0.345338
5.60444    -0.344627
5.61016    -0.345872
5.61589    -0.344623
5.62161    -0.343295
5.62734    -0.344641
5.63306    -0.34392
5.63878    -0.345021
5.64451    -0.343988
5.65023    -0.343195
5.65596    -0.344451
5.66168    -0.343199
5.66741    -0.341893
5.67313    -0.343266
5.67886    -0.342467
5.68458    -0.343615
5.6903    -0.342588
5.69603    -0.34167
5.70175    -0.343046
5.70748    -0.341851
5.7132    -0.340466
5.71893    -0.341599
5.72465    -0.340976
5.73038    -0.342202
5.7361    -0.340991
5.74183    -0.34028
5.74755    -0.341352
5.75327    -0.340355
5.759    -0.339054
5.76472    -0.340276
5.77045    -0.339535
5.77617    -0.340782
5.7819    -0.339643
5.78762    -0.33882
5.79335    -0.339952
5.79907    -0.339014
5.80479    -0.337629
5.81052    -0.338749
5.81624    -0.338131
5.82197    -0.339073
5.82769    -0.338226
5.83342    -0.337389
5.83914    -0.338498
5.84487    -0.337549
5.85059    -0.336179
5.85632    -0.337703
5.86204    -0.336676
5.86776    -0.337588
5.87349    -0.336629
5.87921    -0.335868
5.88494    -0.336827
5.89066    -0.335897
5.89639    -0.334532
5.90211    -0.335953
5.90784    -0.334942
5.91356    -0.335894
5.91928    -0.33495
5.92501    -0.334266
5.93073    -0.335113
5.93646    -0.334195
5.94218    -0.332893
5.94791    -0.334251
5.95363    -0.333303
5.95936    -0.334341
5.96508    -0.333274
5.9708    -0.332475
5.97653    -0.333452
5.98225    -0.332559
5.98798    -0.33119
5.9937    -0.332247
5.99943    -0.331613
6.00515    -0.33263
6.01088    -0.33157
6.0166    -0.330815
6.02232    -0.331662
6.02805    -0.330791
6.03377    -0.329491
6.0395    -0.330562
6.04522    -0.329906
6.05095    -0.330975
6.05667    -0.329789
6.0624    -0.329113
6.06812    -0.329761
6.07385    -0.329006
6.07957    -0.328233
6.08529    -0.32888
6.09102    -0.328254
6.09674    -0.329177
6.10247    -0.328224
6.10819    -0.327416
6.11392    -0.32817
