TIME[ns],    Itot[uA],
22.0342    -0.0171494
22.0808    -0.0169143
22.1279    -0.0167549
22.1746    -0.0165647
22.2213    -0.0157964
22.268    -0.015541
22.3146    -0.0152045
22.3614    -0.0151375
22.4081    -0.0150559
22.4549    -0.0144917
22.502    -0.0141441
22.5489    -0.0139463
22.5955    -0.0139112
22.6424    -0.0137911
22.6891    -0.0131992
22.736    -0.0130037
22.7842    -0.0124162
22.832    -0.0123635
22.8793    -0.0121409
22.9261    -0.0116718
22.9731    -0.0116723
23.0199    -0.0111466
23.067    -0.010889
23.1176    -0.010639
23.1677    -0.010639
23.2191    -0.0101554
23.2706    -0.00967183
23.322    -0.00918824
23.3735    -0.00870465
23.425    -0.00846285
23.4764    -0.00797926
23.5279    -0.00773747
23.5793    -0.00725387
23.6308    -0.00725387
23.6822    -0.00677028
23.7337    -0.00652849
23.7851    -0.00652849
23.8366    -0.00628669
23.8881    -0.0055613
23.9395    -0.00531951
23.991    -0.00483592
24.0424    -0.00435233
24.0939    -0.00386874
24.1453    -0.00386874
24.1968    -0.00362694
24.2482    -0.00314335
24.2997    -0.00290156
24.3512    -0.00265976
24.4026    -0.00241796
24.4541    -0.00217617
24.5055    -0.00169258
24.557    -0.00169258
24.6084    -0.00120898
24.6599    -0.000967187
24.7114    -0.000483594
